Time;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18
07_01_2023_19_51_05;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
07_01_2023_19_56_05;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
07_01_2023_20_01_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
07_01_2023_20_06_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
07_01_2023_20_11_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
07_01_2023_20_16_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
07_01_2023_20_21_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;76.0;0.0;0.0;98.0
07_01_2023_20_26_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;77.0;0.0;0.0;98.0
07_01_2023_20_31_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;76.0;0.0;0.0;98.0
07_01_2023_20_36_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_20_41_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;77.0;0.0;0.0;98.0
07_01_2023_20_46_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;76.0;0.0;0.0;98.0
07_01_2023_20_51_05;69.0;45.0;59.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_20_56_05;69.0;45.0;59.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_21_01_05;69.0;45.0;59.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_21_06_05;69.0;45.0;59.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_21_11_05;69.0;45.0;59.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_21_16_05;69.0;45.0;59.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_21_21_05;69.0;45.0;59.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;77.0;0.0;0.0;98.0
07_01_2023_21_26_05;69.0;45.0;59.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_21_31_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_21_36_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_21_41_05;69.0;45.0;59.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_21_46_05;69.0;45.0;59.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_21_51_05;69.0;45.0;59.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_21_56_05;69.0;45.0;59.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_22_01_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_22_06_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_22_11_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_22_16_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_22_21_05;69.0;45.0;59.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_22_26_05;69.0;45.0;59.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_22_31_05;69.0;45.0;59.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_22_36_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_22_41_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_22_46_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_22_51_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_22_56_05;69.0;45.0;59.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_23_01_05;69.0;45.0;59.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_23_06_05;69.0;45.0;59.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;77.0;0.0;0.0;98.0
07_01_2023_23_11_05;69.0;45.0;59.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_23_16_05;69.0;45.0;59.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_23_21_05;69.0;45.0;59.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_23_26_05;69.0;45.0;59.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_23_31_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_23_36_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;76.0;0.0;0.0;98.0
07_01_2023_23_41_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;76.0;0.0;0.0;98.0
07_01_2023_23_46_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_23_51_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
07_01_2023_23_56_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
08_01_2023_00_06_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;76.0;0.0;0.0;98.0
08_01_2023_00_11_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_00_16_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_00_21_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;77.0;0.0;0.0;98.0
08_01_2023_00_26_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
08_01_2023_00_31_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;77.0;0.0;0.0;98.0
08_01_2023_00_36_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
08_01_2023_00_41_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;76.0;0.0;0.0;98.0
08_01_2023_00_46_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_00_51_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_00_56_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;77.0;0.0;0.0;98.0
08_01_2023_01_01_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;77.0;0.0;0.0;98.0
08_01_2023_01_06_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;76.0;0.0;0.0;98.0
08_01_2023_01_11_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
08_01_2023_01_16_05;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;76.0;0.0;0.0;98.0
08_01_2023_01_21_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_01_26_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;76.0;0.0;0.0;98.0
08_01_2023_01_31_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;77.0;0.0;0.0;98.0
08_01_2023_01_36_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;77.0;0.0;0.0;98.0
08_01_2023_01_41_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;77.0;0.0;0.0;98.0
08_01_2023_01_46_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
08_01_2023_01_51_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;76.0;0.0;0.0;98.0
08_01_2023_01_56_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_02_01_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;77.0;0.0;0.0;98.0
08_01_2023_02_06_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
08_01_2023_02_11_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;76.0;0.0;0.0;98.0
08_01_2023_02_16_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;77.0;0.0;0.0;98.0
08_01_2023_02_21_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;78.0;0.0;0.0;98.0
08_01_2023_02_26_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_02_31_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;76.0;0.0;0.0;98.0
08_01_2023_02_36_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;77.0;0.0;0.0;98.0
08_01_2023_02_41_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;77.0;0.0;0.0;98.0
08_01_2023_02_46_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_02_51_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;76.0;0.0;0.0;98.0
08_01_2023_02_56_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;77.0;0.0;0.0;98.0
08_01_2023_03_01_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_03_06_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_03_11_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_03_16_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_03_21_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_03_26_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_03_31_04;69.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_03_36_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_03_41_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_03_46_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_03_51_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_03_56_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_04_01_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_04_06_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_04_11_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_04_16_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_04_21_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_04_26_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_04_31_05;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_04_36_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;90.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_04_41_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_04_46_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_04_51_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_04_56_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_05_01_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_05_06_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;91.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_05_11_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;91.0;40.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_05_16_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_05_21_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_05_26_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_05_31_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_05_36_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_05_41_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_05_46_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_05_51_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_05_56_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_06_01_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_06_06_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_06_11_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_06_16_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;92.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_06_21_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;93.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_06_26_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;93.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_06_31_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;93.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_06_36_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;93.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_06_41_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;93.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_06_46_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;93.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_06_51_04;68.0;45.0;60.0;95.0;23.0;71.0;92.0;93.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_06_56_04;68.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_07_01_04;68.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_07_06_04;68.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_07_11_05;68.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_07_16_04;68.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_07_21_04;68.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_07_26_04;68.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;40.0;0.0;0.0;88.0;97.0;74.0;0.0;0.0;98.0
08_01_2023_07_31_05;68.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;40.0;0.0;0.0;88.0;96.0;74.0;0.0;0.0;98.0
08_01_2023_07_36_05;69.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;40.0;0.0;0.0;88.0;96.0;75.0;0.0;0.0;98.0
08_01_2023_07_41_05;69.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;96.0;75.0;0.0;0.0;98.0
08_01_2023_07_46_05;69.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;77.0;0.0;0.0;98.0
08_01_2023_07_51_05;69.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;76.0;0.0;0.0;98.0
08_01_2023_07_56_05;69.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;76.0;0.0;0.0;98.0
08_01_2023_08_01_05;70.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;96.0;75.0;0.0;0.0;98.0
08_01_2023_08_06_05;70.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_08_11_05;70.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_08_16_05;69.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_08_21_05;69.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_08_26_05;69.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_08_31_05;69.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_08_36_05;69.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_08_41_05;69.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_08_46_05;69.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_08_51_05;69.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_08_56_05;69.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_09_01_05;69.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_09_06_05;69.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_09_11_05;69.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_09_16_05;69.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_09_21_05;69.0;45.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_09_26_05;69.0;46.0;60.0;95.0;24.0;71.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
08_01_2023_09_31_05;69.0;46.0;60.0;95.0;24.0;72.0;92.0;93.0;91.0;41.0;0.0;0.0;88.0;97.0;75.0;0.0;0.0;98.0
